exercise,variant,source_video,source_frame,left_arm_raise_bad,right_arm_raise_bad,left_elbow_angle_bad,right_elbow_angle_bad,torso_lean_bad,arm_symmetry_bad,left_wrist_above_shoulder_bad,right_wrist_above_shoulder_bad,left_arm_raise_good,right_arm_raise_good,left_elbow_angle_good,right_elbow_angle_good,torso_lean_good,arm_symmetry_good,left_wrist_above_shoulder_good,right_wrist_above_shoulder_good
lateral raise,arms_too_low,lateral raise_036.mp4,48,57.762992848694395,72.3229149528477,122.36752091021454,158.67675912947485,13.383229454049827,23.780366548850488,-0.027746473354957103,-0.0263355938918252,73.45768283145472,97.241050464691,124.33053821231044,157.7525521809483,13.38223415557196,23.78336763323628,-0.0280954837799072,-0.0244090259075164
lateral raise,torso_swinging,lateral raise_036.mp4,51,63.29294790868589,102.74744469241814,96.8341259436957,167.85180997060098,26.463451977410145,40.87542565726374,-0.08058658795842025,-0.07347025560186995,54.33355916047226,95.2124493657123,98.01285545758412,166.15260577655894,12.678374547584909,40.87889020524004,-0.0850845873355865,-0.075006753206253
lateral raise,torso_swinging,lateral raise_036.mp4,51,68.39786975466706,108.36059357533037,96.35486543573998,165.032243696165,28.41484257320122,40.881942056567205,-0.08518909530540725,-0.07442011628970908,54.33355916047226,95.2124493657123,98.01285545758412,166.15260577655894,12.678374547584909,40.87889020524004,-0.0850845873355865,-0.075006753206253
lateral raise,arms_too_low,lateral raise_036.mp4,54,25.19735739432228,52.07615069978365,116.59547175796875,166.49378387192087,12.902927752785784,41.872658896622255,-0.13917055542193638,-0.14677890983945724,44.08153151171659,85.96546120173643,118.32070200109985,164.9125958930726,12.89976349059887,41.88392969001984,-0.1268875896930694,-0.1463962495326995
lateral raise,arms_too_high,lateral raise_036.mp4,54,64.36430865821927,108.57905141642678,117.49812081978021,166.88064298219876,18.10689965948357,41.88526787009066,-0.13359915382561938,-0.16321672716501606,44.08153151171659,85.96546120173643,118.32070200109985,164.9125958930726,12.89976349059887,41.88392969001984,-0.1268875896930694,-0.1463962495326995
lateral raise,asymmetric_raise,lateral raise_036.mp4,54,64.69924042017418,86.68148714230587,117.63552426463855,165.4112249763165,12.901386082180743,70.26039593836094,-0.12244266822168363,-0.14391592836657013,44.08153151171659,85.96546120173643,118.32070200109985,164.9125958930726,12.89976349059887,41.88392969001984,-0.1268875896930694,-0.1463962495326995
lateral raise,arms_too_high,lateral raise_036.mp4,57,57.15851358676177,94.34061566040684,117.74401792826875,165.79542541149783,21.24928699673704,43.994035184916775,-0.18076555867855043,-0.2051167283488093,36.20205177709668,80.19489953575534,120.90732577949784,165.63740738300973,14.12790207037644,43.99284775865866,-0.1791787147521972,-0.2074089348316192
lateral raise,asymmetric_raise,lateral raise_036.mp4,57,52.133113496569806,74.32585190402668,123.56033355437138,163.72862712586374,14.116204087558222,62.23516376555641,-0.18427542208839756,-0.20324914389874665,36.20205177709668,80.19489953575534,120.90732577949784,165.63740738300973,14.12790207037644,43.99284775865866,-0.1791787147521972,-0.2074089348316192
lateral raise,asymmetric_raise,lateral raise_036.mp4,57,47.58038280036118,60.81600634293562,119.75892288188248,162.65345873209202,14.135852858971493,66.351057530899,-0.17594092420712865,-0.2047288021570949,36.20205177709668,80.19489953575534,120.90732577949784,165.63740738300973,14.12790207037644,43.99284775865866,-0.1791787147521972,-0.2074089348316192
lateral raise,arms_too_high,lateral raise_036.mp4,60,51.157935642465546,67.58536013608901,117.6272489915332,148.80637856885275,13.622838779304397,23.47486831237671,-0.2278091722161795,-0.2545766180361527,30.475898517062294,53.945053200022535,119.32111646602851,148.8968778163314,13.751522742225784,23.46915468296024,-0.2183254361152649,-0.2575720846652984
lateral raise,elbows_too_bent,lateral raise_036.mp4,60,30.475058163116266,53.94647907664579,84.6019190531271,121.06894259526204,13.749163354605194,23.46637377723123,-0.22281161777207142,-0.24994293487904426,30.475898517062294,53.945053200022535,119.32111646602851,148.8968778163314,13.751522742225784,23.46915468296024,-0.2183254361152649,-0.2575720846652984
lateral raise,asymmetric_raise,lateral raise_036.mp4,60,47.31044560254716,44.99253751318433,117.5699928899646,148.42718114915277,13.74658659618742,41.013337039212956,-0.22437104806306982,-0.24962636400428564,30.475898517062294,53.945053200022535,119.32111646602851,148.8968778163314,13.751522742225784,23.46915468296024,-0.2183254361152649,-0.2575720846652984
lateral raise,torso_swinging,lateral raise_036.mp4,63,25.384691504554045,53.90110825722631,120.14989462939926,145.70464021204367,29.04326116112219,17.147885166451807,-0.2433967211004974,-0.2882044066034861,24.94822408987514,42.0887259631998,119.00719960874568,143.76359257201725,13.333446078474864,17.14050187332466,-0.2468979358673095,-0.2875429093837738
lateral raise,arms_too_low,lateral raise_036.mp4,63,5.0,14.83095645130211,119.59815465759205,141.56890083488392,13.335150689467659,17.1400698057905,-0.24551976007787246,-0.2861492942089205,24.94822408987514,42.0887259631998,119.00719960874568,143.76359257201725,13.333446078474864,17.14050187332466,-0.2468979358673095,-0.2875429093837738
lateral raise,torso_swinging,lateral raise_036.mp4,63,22.686901083296476,47.58225686987646,118.78994228056797,143.6526226554219,26.630392623473334,17.142013614776317,-0.23931676925264,-0.2859806169782841,24.94822408987514,42.0887259631998,119.00719960874568,143.76359257201725,13.333446078474864,17.14050187332466,-0.2468979358673095,-0.2875429093837738
lateral raise,asymmetric_raise,lateral raise_022.mp4,12,61.05933296986599,5.06957274158516,154.17235996567965,114.096654077001,4.0724033238455775,51.2020727768555,-0.20208845000750042,-0.20843791621786453,52.812942734573525,18.255750401964548,155.48541786861728,115.65481453549675,4.076763842672595,34.55719233260898,-0.2037681937217712,-0.2109099626541137
lateral raise,arms_too_low,lateral raise_022.mp4,12,27.79985500142074,5.0,158.03634436592452,115.47168241419708,4.081449205274171,34.55434570195624,-0.20169962972201083,-0.2041995201325841,52.812942734573525,18.255750401964548,155.48541786861728,115.65481453549675,4.076763842672595,34.55719233260898,-0.2037681937217712,-0.2109099626541137
lateral raise,elbows_too_bent,lateral raise_022.mp4,15,74.18497870320708,31.73122328227509,128.15944430548984,101.79274537842511,1.5801466644637638,42.44355392248079,-0.11324218851454917,-0.13731626691890117,74.18397803111121,31.74207761141574,163.02658926591735,118.44828896978376,1.5752389275801135,42.44190041969547,-0.1131685972213745,-0.1412982940673828
lateral raise,elbows_too_bent,lateral raise_022.mp4,15,74.18257110557846,31.733754145434766,132.96459786917862,92.47948224063953,1.5808523160041037,42.43469444089299,-0.11378315375413177,-0.14167481234115842,74.18397803111121,31.74207761141574,163.02658926591735,118.44828896978376,1.5752389275801135,42.44190041969547,-0.1131685972213745,-0.1412982940673828
lateral raise,arms_too_low,lateral raise_022.mp4,15,40.37396279233431,10.643463810802093,164.52132532914095,117.86690435372168,1.585514390623221,42.440303619657804,-0.11540201457482784,-0.14367665080722583,74.18397803111121,31.74207761141574,163.02658926591735,118.44828896978376,1.5752389275801135,42.44190041969547,-0.1131685972213745,-0.1412982940673828
lateral raise,elbows_too_bent,lateral raise_022.mp4,18,95.15798643987856,57.76645806583372,142.89792758455798,104.41481440086541,1.6488290010815772,37.39398651931127,-0.011342008085735827,-0.07145959841583624,95.16438789551974,57.772966082462425,172.3895018931964,139.3012152547462,1.6595582848808268,37.39142181305731,-0.0052495598793029,-0.0656579732894897
lateral raise,asymmetric_raise,lateral raise_022.mp4,18,109.95625772408512,43.27238779209286,172.63451288987545,143.24813703795132,1.6576629966499152,52.09352608197407,-0.004342024991166349,-0.06953413225782815,95.16438789551974,57.772966082462425,172.3895018931964,139.3012152547462,1.6595582848808268,37.39142181305731,-0.0052495598793029,-0.0656579732894897
lateral raise,asymmetric_raise,lateral raise_022.mp4,18,110.28314530550847,49.35114596586862,172.31910801627146,139.41433315392456,1.66051873678399,65.37698542566136,-0.006514156399837875,-0.06502080125614926,95.16438789551974,57.772966082462425,172.3895018931964,139.3012152547462,1.6595582848808268,37.39142181305731,-0.0052495598793029,-0.0656579732894897
lateral raise,elbows_too_bent,lateral raise_022.mp4,21,104.4137674352904,93.57557392810385,132.68589634061652,109.36350874843806,2.8251328308038977,10.830609784885947,0.06628700147150951,-0.009195206929845358,104.41362433249256,93.57073081232232,172.40858181785725,138.56868423026268,2.8175138937529285,10.842893520170264,0.0703395307064056,-0.00467249751091
lateral raise,elbows_too_bent,lateral raise_022.mp4,21,104.4189009874753,93.573998983629,133.6688406230063,108.53572502698914,2.8293855407703905,10.847966183633702,0.06813700791203797,0.0032376934039089,104.41362433249256,93.57073081232232,172.40858181785725,138.56868423026268,2.8175138937529285,10.842893520170264,0.0703395307064056,-0.00467249751091
lateral raise,arms_too_low,lateral raise_022.mp4,24,96.52681409385016,77.36118172567026,174.23882465761446,166.03576647177408,1.4289522887616881,9.327013918309328,0.12384678985503174,0.036823626340984426,112.01640603263252,102.69164917031644,173.8908919992753,164.22002257728923,1.428996241543205,9.324756862316091,0.1197675317525863,0.0339898467063903
lateral raise,arms_too_high,lateral raise_022.mp4,24,139.3042473621388,141.9565518533169,176.37483319529503,164.04849623882356,4.609610341246299,9.327949980565279,0.12084683499353133,0.042534825022334466,112.01640603263252,102.69164917031644,173.8908919992753,164.22002257728923,1.428996241543205,9.324756862316091,0.1197675317525863,0.0339898467063903
lateral raise,arms_too_high,lateral raise_022.mp4,27,142.97229812832438,126.30366865410436,176.45831466242498,167.1540440922282,5.923018971070624,10.630303202251417,0.12923831856284013,0.05082314147605587,111.8582805394522,101.21728333562676,174.6944548416585,170.52378837016366,2.4189589507236047,10.640997203825464,0.1192532777786254,0.0409031808376312
lateral raise,arms_too_low,lateral raise_022.mp4,27,91.87120907971607,68.1163387683225,179.47421138609516,169.31495941390023,2.417892915089079,10.641794870854117,0.12151085748872026,0.04412219384615279,111.8582805394522,101.21728333562676,174.6944548416585,170.52378837016366,2.4189589507236047,10.640997203825464,0.1192532777786254,0.0409031808376312
lateral raise,asymmetric_raise,lateral raise_022.mp4,27,130.27808872682445,90.49466290885724,176.03065674517194,170.1453730511723,2.4218554679079656,33.127456092979344,0.12306751423261601,0.044093014332736026,111.8582805394522,101.21728333562676,174.6944548416585,170.52378837016366,2.4189589507236047,10.640997203825464,0.1192532777786254,0.0409031808376312
lateral raise,asymmetric_raise,lateral raise_022.mp4,30,120.85148259367054,74.87264739829523,179.29755477875983,164.60391903283664,3.851314568405044,33.28951785288567,0.07693211670441026,0.016290041795000036,109.23354769609072,96.02429693642468,177.1943686974165,166.2910089573276,3.8592158280887614,13.20925075966602,0.0781280100345611,0.012174516916275
lateral raise,asymmetric_raise,lateral raise_022.mp4,30,128.6956017951668,86.50239916587164,175.42473681358055,166.8648914797762,3.8600417999893644,36.05393413201423,0.07375397646583759,0.010172652550437235,109.23354769609072,96.02429693642468,177.1943686974165,166.2910089573276,3.8592158280887614,13.20925075966602,0.0781280100345611,0.012174516916275
lateral raise,asymmetric_raise,lateral raise_022.mp4,33,119.82180670922708,74.95934573477751,177.0054021130778,100.8099938590714,4.244313747920618,43.253104151257574,0.009164878229396996,-0.024704426667678463,102.42390208706163,77.04419176499484,175.06524655725033,99.36844776079025,4.246074371522136,25.3797103220668,0.0094236731529235,-0.0339091420173645
lateral raise,arms_too_high,lateral raise_022.mp4,33,124.17370425194336,104.12842366158696,170.5756407418357,100.72006522087841,13.760470933708413,25.375042131520484,0.02529588383855729,-0.03299793899408124,102.42390208706163,77.04419176499484,175.06524655725033,99.36844776079025,4.246074371522136,25.3797103220668,0.0094236731529235,-0.0339091420173645
lateral raise,torso_swinging,lateral raise_022.mp4,33,99.55924588013991,85.11650056515528,177.7261236837885,103.36708217328986,19.836567112780553,25.387548294171193,0.003534745445461734,-0.03731044995333404,102.42390208706163,77.04419176499484,175.06524655725033,99.36844776079025,4.246074371522136,25.3797103220668,0.0094236731529235,-0.0339091420173645
lateral raise,arms_too_low,lateral raise_022.mp4,36,63.60555534404368,18.36891032318824,171.76492294052335,120.46676599814553,5.975761790360253,43.87176625938797,-0.09024989385928371,-0.09541821528054022,90.75622875840509,46.88782462411158,170.47821507841522,117.33735682827847,5.969736937123749,43.86840413429349,-0.0871005356311798,-0.0945008695125579
lateral raise,elbows_too_bent,lateral raise_022.mp4,36,90.75458238986981,46.885473216877934,136.45370399214684,83.04597647760257,5.967369806160247,43.873163549383634,-0.09237372007551026,-0.09814824002407706,90.75622875840509,46.88782462411158,170.47821507841522,117.33735682827847,5.969736937123749,43.86840413429349,-0.0871005356311798,-0.0945008695125579
lateral raise,torso_swinging,lateral raise_022.mp4,36,92.83919515320753,63.96523863666582,168.88520916110005,118.65890729172276,20.346331238185282,43.87499832739895,-0.08815061912305526,-0.09923856844898746,90.75622875840509,46.88782462411158,170.47821507841522,117.33735682827847,5.969736937123749,43.86840413429349,-0.0871005356311798,-0.0945008695125579
lateral raise,arms_too_low,lateral raise_022.mp4,39,33.15371207459206,5.0,162.99920220125628,127.63562632121968,2.567643481792972,37.07117954831278,-0.15571790617019227,-0.17027885351231956,70.59971188156509,33.52088351173645,162.67649574949849,126.08468117624184,2.565285041266983,37.07882836982864,-0.1609120368957519,-0.1667877733707428
lateral raise,arms_too_low,lateral raise_022.mp4,39,34.882683896014754,9.712005332954238,160.55597920160625,123.84879086350794,2.558471523249283,37.06927210142917,-0.16374785273542888,-0.16114332965550826,70.59971188156509,33.52088351173645,162.67649574949849,126.08468117624184,2.565285041266983,37.07882836982864,-0.1609120368957519,-0.1667877733707428
lateral raise,asymmetric_raise,lateral raise_022.mp4,42,71.35052429608842,11.765057091356077,153.0532078031845,123.53728310838905,2.4673269399751465,56.27212601950667,-0.23242352377855077,-0.195163445266841,50.91999666224015,23.73796868253905,156.35467924208163,122.13539858549689,2.4661528695411685,27.182027979701093,-0.224750131368637,-0.2091436088085174
lateral raise,arms_too_high,lateral raise_022.mp4,42,88.6537352477454,48.59458009404422,155.7574036584846,120.70377884775965,7.685618147916754,27.18110829892405,-0.22218115430073396,-0.21061544211360894,50.91999666224015,23.73796868253905,156.35467924208163,122.13539858549689,2.4661528695411685,27.182027979701093,-0.224750131368637,-0.2091436088085174
lateral raise,asymmetric_raise,lateral raise_022.mp4,42,72.99481511972347,14.363198838371286,155.84104518623016,124.18397174905567,2.45804025139018,48.88696974108676,-0.22462227468658982,-0.21619786146054631,50.91999666224015,23.73796868253905,156.35467924208163,122.13539858549689,2.4661528695411685,27.182027979701093,-0.224750131368637,-0.2091436088085174
lateral raise,arms_too_high,lateral raise_11 copy.mp4,21,75.4993091037952,53.2541819008431,146.34819963224166,118.50770009193535,15.023197495495136,28.92605528300511,-0.34325977932173,-0.2991744085341358,49.353585483815024,20.42783804391304,144.62426946212133,117.26090121410265,9.997196482504885,28.925747439901983,-0.3347934484481811,-0.2946717441082001
lateral raise,asymmetric_raise,lateral raise_11 copy.mp4,21,65.50830526575584,6.847959009282015,146.00194595618692,118.19446631463236,10.004033333778494,53.71701657066484,-0.33365714140250824,-0.2909318419378905,49.353585483815024,20.42783804391304,144.62426946212133,117.26090121410265,9.997196482504885,28.925747439901983,-0.3347934484481811,-0.2946717441082001
lateral raise,elbows_too_bent,lateral raise_11 copy.mp4,21,49.358610994626524,20.425300857483503,111.33095947892332,86.29264084016853,9.994818829784062,28.9308258746273,-0.3379300011565676,-0.28841348675120093,49.353585483815024,20.42783804391304,144.62426946212133,117.26090121410265,9.997196482504885,28.925747439901983,-0.3347934484481811,-0.2946717441082001
lateral raise,asymmetric_raise,lateral raise_11 copy.mp4,24,78.9944015028775,21.71926478658503,146.52513219091995,108.83311537194963,7.660443596734681,50.622518434314784,-0.28218855396959275,-0.23548694729818967,59.13528805201382,31.874056039767897,147.1965623366931,106.1410269570202,7.6496673990425155,27.261232012245923,-0.2790742814540863,-0.2333962321281433
lateral raise,torso_swinging,lateral raise_11 copy.mp4,24,62.693051153227195,42.37814315103816,143.93737636474043,107.24475426763921,29.67753762724228,27.264819970144888,-0.281420020055061,-0.23076154506498436,59.13528805201382,31.874056039767897,147.1965623366931,106.1410269570202,7.6496673990425155,27.261232012245923,-0.2790742814540863,-0.2333962321281433
lateral raise,arms_too_low,lateral raise_11 copy.mp4,27,46.85529786984161,27.05610512290574,154.79967605103477,106.57270987362047,7.091656966844487,31.260642018267077,-0.20171838741485038,-0.18035454679136814,73.65534509680461,42.395367759463646,154.33870162182777,105.70809241123892,7.088951957481468,31.259977337340963,-0.2043177485466003,-0.1797629296779632
lateral raise,torso_swinging,lateral raise_11 copy.mp4,27,83.40630193767173,46.799793119330104,154.93422212366457,102.26901039781448,20.506742310536033,31.25857425726014,-0.2024448229993454,-0.18500707134837158,73.65534509680461,42.395367759463646,154.33870162182777,105.70809241123892,7.088951957481468,31.259977337340963,-0.2043177485466003,-0.1797629296779632
lateral raise,arms_too_low,lateral raise_11 copy.mp4,30,58.25018912348419,42.79289902722435,162.91103103921432,130.06094979518593,8.790004903197412,31.594266411017035,-0.1190301183885072,-0.10685183103628666,91.95243660557828,60.35703896846619,166.4367648969564,127.77267938995308,8.796601642643099,31.59539763711208,-0.1243529617786407,-0.107449859380722
lateral raise,asymmetric_raise,lateral raise_11 copy.mp4,30,111.03592919414614,53.45034876701585,169.0093021237656,129.89709909178052,8.794332921100416,54.76010580607941,-0.13198572108712944,-0.10773938391741093,91.95243660557828,60.35703896846619,166.4367648969564,127.77267938995308,8.796601642643099,31.59539763711208,-0.1243529617786407,-0.107449859380722
lateral raise,torso_swinging,lateral raise_11 copy.mp4,30,106.04486027877098,71.02627723969619,167.33004435999055,127.3461346380215,26.441948830318815,31.594995558243532,-0.12668021269066096,-0.10301727231787673,91.95243660557828,60.35703896846619,166.4367648969564,127.77267938995308,8.796601642643099,31.59539763711208,-0.1243529617786407,-0.107449859380722
