exercise,variant,source_video,source_frame,left_arm_raise_bad,right_arm_raise_bad,left_elbow_angle_bad,right_elbow_angle_bad,torso_lean_bad,arm_symmetry_bad,left_wrist_above_shoulder_bad,right_wrist_above_shoulder_bad,left_arm_raise_good,right_arm_raise_good,left_elbow_angle_good,right_elbow_angle_good,torso_lean_good,arm_symmetry_good,left_wrist_above_shoulder_good,right_wrist_above_shoulder_good
lateral raise,arms_too_high,lateral raise_036.mp4,33,117.21049034549543,81.9698121176603,103.17243270637553,144.19071409656553,5.762674585293125,12.062370509706854,0.0377952761209663,0.03464932775772571,88.78638761758002,76.72740303820107,102.20847442836974,142.33780137932487,2.4378373688193524,12.058984579378944,0.0284336805343627,0.0326674580574035
lateral raise,torso_swinging,lateral raise_036.mp4,33,95.65830614141537,84.11509564053816,102.23454222790284,143.09334056327106,14.751960367485264,12.061492561205675,0.027698953569760834,0.0335705729261046,88.78638761758002,76.72740303820107,102.20847442836974,142.33780137932487,2.4378373688193524,12.058984579378944,0.0284336805343627,0.0326674580574035
lateral raise,arms_too_high,lateral raise_036.mp4,36,119.4719575810585,104.59753832554209,102.4145645877701,140.90998436244635,6.421003989573052,13.075925384932521,0.042117607649620206,0.044605574595888056,90.29642505612333,77.2216609396766,101.91357888707834,140.2170879434524,2.7810534327300336,13.074764116446715,0.0406522452831268,0.0481773316860199
lateral raise,elbows_too_bent,lateral raise_036.mp4,36,90.30575392867905,77.22403010428116,60.00054391505186,116.78262402979071,2.7761800243788968,13.078699539465427,0.046445223178163825,0.044073920094261344,90.29642505612333,77.2216609396766,101.91357888707834,140.2170879434524,2.7810534327300336,13.074764116446715,0.0406522452831268,0.0481773316860199
lateral raise,elbows_too_bent,lateral raise_036.mp4,36,90.30124193676954,77.22372484431128,80.13418048702324,129.18501776999187,2.7798264921500193,13.070995435624928,0.036204673134999185,0.0440982802611927,90.29642505612333,77.2216609396766,101.91357888707834,140.2170879434524,2.7810534327300336,13.074764116446715,0.0406522452831268,0.0481773316860199
lateral raise,asymmetric_raise,lateral raise_036.mp4,39,93.94673227086236,65.54910864357845,108.02768939921637,143.82653328987476,1.7641391009982608,31.360702357367778,0.057792791705303784,0.04225378404581737,88.62861332078536,79.78589628414167,105.29882250457574,141.48247548226595,1.7660046969465126,8.842717036643691,0.0438731014728546,0.0424097180366516
lateral raise,elbows_too_bent,lateral raise_036.mp4,39,88.62855540418646,79.78684927766724,81.368579600262,107.99346365453843,1.769035343762008,8.832995888674944,0.04555509529178586,0.04266286709122743,88.62861332078536,79.78589628414167,105.29882250457574,141.48247548226595,1.7660046969465126,8.842717036643691,0.0438731014728546,0.0424097180366516
lateral raise,elbows_too_bent,lateral raise_036.mp4,39,88.62752603590084,79.78351999739967,69.2050887457316,103.34726451266572,1.7544143557055736,8.841376944884477,0.04935475042056005,0.0407326629162974,88.62861332078536,79.78589628414167,105.29882250457574,141.48247548226595,1.7660046969465126,8.842717036643691,0.0438731014728546,0.0424097180366516
lateral raise,elbows_too_bent,lateral raise_036.mp4,42,81.99003405544865,77.51427220752036,88.51422402374357,105.68050225141542,2.0443235131658906,4.471261845481185,0.004525314669661398,0.029008415471337586,81.99431025804304,77.51940751631504,109.68584741864966,140.17354611237323,2.0422303158200275,4.474902741728002,0.0135347545146942,0.026669830083847
lateral raise,arms_too_low,lateral raise_036.mp4,42,44.582838705317826,48.43546175969428,108.21994514856222,140.56423905746718,2.0394505913311542,4.474264067585683,0.005731969152507854,0.03667157052937752,81.99431025804304,77.51940751631504,109.68584741864966,140.17354611237323,2.0422303158200275,4.474902741728002,0.0135347545146942,0.026669830083847
lateral raise,arms_too_low,lateral raise_036.mp4,42,47.39325635620174,62.130451070056566,109.98551485132886,140.45536084851588,2.0440024137456256,4.465501178785739,0.018366714524556287,0.02411510774741219,81.99431025804304,77.51940751631504,109.68584741864966,140.17354611237323,2.0422303158200275,4.474902741728002,0.0135347545146942,0.026669830083847
lateral raise,torso_swinging,lateral raise_036.mp4,45,82.28374394509527,89.98535864339732,102.02111832678919,146.68053408304272,24.948143346486823,2.970658186918076,-0.023778991284118034,-0.014300470258885962,75.93557710368096,78.90306569548744,101.92997464698156,147.98373477825436,2.228422899860196,2.967488591806486,-0.01365327835083,-0.0152327418327331
lateral raise,torso_swinging,lateral raise_036.mp4,45,82.62664477983901,93.16523236946855,100.34493317011616,147.75426189532055,16.753359294762483,2.9718173677773367,-0.01965476038610888,-0.016905248011937844,75.93557710368096,78.90306569548744,101.92997464698156,147.98373477825436,2.228422899860196,2.967488591806486,-0.01365327835083,-0.0152327418327331
lateral raise,torso_swinging,lateral raise_036.mp4,45,83.56085054787617,85.63641953261889,105.46088312754375,148.79369820017627,7.924003128184969,2.97207790154176,-0.0030424973657668334,-0.010070415529977367,75.93557710368096,78.90306569548744,101.92997464698156,147.98373477825436,2.228422899860196,2.967488591806486,-0.01365327835083,-0.0152327418327331
lateral raise,elbows_too_bent,lateral raise_036.mp4,48,75.3094994844307,86.03176242443419,70.70382245969668,135.4573090423408,5.861309511558091,10.731838216297207,-0.031570715391064964,-0.05204211852741115,75.30316492868477,86.03530077176228,96.2656281782344,157.71096850804742,5.865944163915982,10.732135843077517,-0.0153643786907196,-0.0469201803207397
lateral raise,torso_swinging,lateral raise_036.mp4,48,84.04032417171896,89.79638486193804,99.53045078609766,154.85068575212614,15.665721730431063,10.732789545963946,-0.00815801224538902,-0.05409949107663689,75.30316492868477,86.03530077176228,96.2656281782344,157.71096850804742,5.865944163915982,10.732135843077517,-0.0153643786907196,-0.0469201803207397
lateral raise,arms_too_low,lateral raise_036.mp4,48,59.60847494592444,61.11716525991898,94.30261087613849,158.63517545657396,5.866939462393849,10.729134758691723,-0.015015368265769505,-0.048846748305048496,75.30316492868477,86.03530077176228,96.2656281782344,157.71096850804742,5.865944163915982,10.732135843077517,-0.0153643786907196,-0.0469201803207397
lateral raise,elbows_too_bent,lateral raise_036.mp4,51,61.113727461584084,85.03219911220293,92.64898777333735,112.75383396152256,7.498666870460362,23.935532398226115,-0.06159703097962314,-0.09225745926711747,61.10579737750336,85.03838818969706,101.31865402677468,162.27471195674758,7.499425795935539,23.93259081219369,-0.0630019903182983,-0.0891439616680145
lateral raise,torso_swinging,lateral raise_036.mp4,51,70.06518612571698,92.5733835164029,100.13992451288625,163.97391615078962,21.284503225760776,23.929126264217388,-0.058503990941132046,-0.08760746406363146,61.10579737750336,85.03838818969706,101.31865402677468,162.27471195674758,7.499425795935539,23.93259081219369,-0.0630019903182983,-0.0891439616680145
lateral raise,torso_swinging,lateral raise_036.mp4,51,75.17010797169816,98.18653239931513,99.66066400493054,161.15434987635365,23.235893821551848,23.93564266352086,-0.06310649828811904,-0.08855732475147059,61.10579737750336,85.03838818969706,101.31865402677468,162.27471195674758,7.499425795935539,23.93259081219369,-0.0630019903182983,-0.0891439616680145
lateral raise,arms_too_low,lateral raise_036.mp4,54,30.758944324664277,39.290132871421335,102.06716311476826,155.50687820113967,7.60937705079568,23.525054137917937,-0.13701730782710297,-0.14817881432897453,49.64311844205859,73.17944337337411,103.79239335789936,153.9256902222914,7.606212788608766,23.536324931315526,-0.124734342098236,-0.1477961540222168
lateral raise,arms_too_high,lateral raise_036.mp4,54,69.92589558856126,95.79303358806445,102.96981217657972,155.89373731141757,12.813348957493467,23.53766311138634,-0.13144590623078597,-0.16461663165453336,49.64311844205859,73.17944337337411,103.79239335789936,153.9256902222914,7.606212788608766,23.536324931315526,-0.124734342098236,-0.1477961540222168
lateral raise,asymmetric_raise,lateral raise_036.mp4,54,70.26082735051617,73.89546931394355,103.10721562143806,154.4243193055353,7.607835380190639,51.91279117965662,-0.12028942062685023,-0.14531583285608743,49.64311844205859,73.17944337337411,103.79239335789936,153.9256902222914,7.606212788608766,23.536324931315526,-0.124734342098236,-0.1477961540222168
lateral raise,arms_too_high,lateral raise_036.mp4,57,62.68741783542557,75.485261424678,98.20482229144002,153.89223450169314,12.913715909435693,19.609776700524126,-0.1758596791810224,-0.2027765903902827,41.73095602576048,61.3395453000265,101.36813014266912,153.73421647320504,5.7923309830750895,19.608589274266016,-0.1742728352546692,-0.2050687968730926
lateral raise,asymmetric_raise,lateral raise_036.mp4,57,57.662017745233605,55.47049766829783,104.02113791754266,151.82543621605905,5.780633000256873,37.85090528116376,-0.17936954259086954,-0.20090900594022004,41.73095602576048,61.3395453000265,101.36813014266912,153.73421647320504,5.7923309830750895,19.608589274266016,-0.1742728352546692,-0.2050687968730926
lateral raise,asymmetric_raise,lateral raise_036.mp4,57,53.10928704902498,41.96065210720678,100.21972724505376,150.75026782228733,5.800281771670144,41.96679904650636,-0.17103504470960063,-0.2023886641985683,41.73095602576048,61.3395453000265,101.36813014266912,153.73421647320504,5.7923309830750895,19.608589274266016,-0.1742728352546692,-0.2050687968730926
lateral raise,arms_too_high,lateral raise_036.mp4,60,59.44341264454973,53.58544088546542,95.7162390217725,141.4510848194431,4.821975090232248,1.1894720596689297,-0.2204540484578634,-0.2552314644659776,38.76137551914648,39.945133949398944,97.41010649626782,141.54158406692176,4.950659053153635,1.1837584302524604,-0.2109703123569488,-0.2582269310951233
lateral raise,elbows_too_bent,lateral raise_036.mp4,60,38.76053516520046,39.946559826022195,62.69090908336641,113.7136488458524,4.948299665533046,1.1809775245234504,-0.21545649401375533,-0.2505977813088691,38.76137551914648,39.945133949398944,97.41010649626782,141.54158406692176,4.950659053153635,1.1837584302524604,-0.2109703123569488,-0.2582269310951233
lateral raise,asymmetric_raise,lateral raise_036.mp4,60,55.595922604631355,30.992618262560736,95.6589829202039,141.07188739974313,4.945722907115271,18.727940786505172,-0.21701592430475372,-0.25028121043411056,38.76137551914648,39.945133949398944,97.41010649626782,141.54158406692176,4.950659053153635,1.1837584302524604,-0.2109703123569488,-0.2582269310951233
lateral raise,torso_swinging,lateral raise_036.mp4,63,35.44621434314085,46.58110818286775,98.09714958440743,145.68693666221245,24.414110807174463,0.24840433274784585,-0.241206339811969,-0.2921474922739573,35.009746928461944,34.768725888841246,96.95445456375386,143.74588902218602,8.704295724527137,0.2410210396206977,-0.2447075545787811,-0.291485995054245
lateral raise,arms_too_low,lateral raise_036.mp4,63,9.420858002126693,7.5109563769435574,97.54540961260022,141.5511972850527,8.706000335519931,0.24058897208653965,-0.24332937878934408,-0.2900923798793917,35.009746928461944,34.768725888841246,96.95445456375386,143.74588902218602,8.704295724527137,0.2410210396206977,-0.2447075545787811,-0.291485995054245
lateral raise,torso_swinging,lateral raise_036.mp4,63,32.74842392188328,40.26225679551791,96.73719723557615,143.63491910559068,22.001242269525605,0.24253278107235593,-0.23712638796411162,-0.2899237026487553,35.009746928461944,34.768725888841246,96.95445456375386,143.74588902218602,8.704295724527137,0.2410210396206977,-0.2447075545787811,-0.291485995054245
lateral raise,asymmetric_raise,lateral raise_022.mp4,12,48.53311581603926,31.284931482399692,150.0846339422408,105.4043193218393,1.8802848936252703,20.829264006278805,-0.20738202791697,-0.20459249275785785,40.2867255807468,44.47110914277908,151.39769184517843,106.96247978033504,1.884645412452288,4.184383562032281,-0.2090617716312408,-0.207064539194107
lateral raise,arms_too_low,lateral raise_022.mp4,12,15.273637847594014,16.06285043426372,153.94861834248567,106.77934765903537,1.889330775053864,4.1815369313795365,-0.2069932076314804,-0.20035409667257742,40.2867255807468,44.47110914277908,151.39769184517843,106.96247978033504,1.884645412452288,4.184383562032281,-0.2090617716312408,-0.207064539194107
lateral raise,arms_too_low,lateral raise_022.mp4,12,5.0,14.230426872186452,152.58517619686086,109.38810992770041,1.8856609801920206,4.184631425678778,-0.2010088793151243,-0.2006945722411629,40.2867255807468,44.47110914277908,151.39769184517843,106.96247978033504,1.884645412452288,4.184383562032281,-0.2090617716312408,-0.207064539194107
lateral raise,elbows_too_bent,lateral raise_022.mp4,15,63.553399581612204,62.98429315232975,125.56902133524598,122.82265308704379,6.416795984628987,0.5589049308312498,-0.11625365358718098,-0.13877321305346835,63.552398909516334,62.9951474814704,160.43616629567347,139.47819667840244,6.4118882477453365,0.5572514280459302,-0.1161800622940063,-0.14275524020195
lateral raise,elbows_too_bent,lateral raise_022.mp4,15,63.55099198398358,62.986824015489425,130.37417489893474,113.5093899492582,6.417501636169327,0.5500454492434502,-0.11679461882676358,-0.1431317584757256,63.552398909516334,62.9951474814704,160.43616629567347,139.47819667840244,6.4118882477453365,0.5572514280459302,-0.1161800622940063,-0.14275524020195
lateral raise,arms_too_low,lateral raise_022.mp4,15,29.742383670739436,41.89653368085675,161.93090235889707,138.89681206234036,6.4221637107884435,0.5556546280082619,-0.11841347964745964,-0.145133596941793,63.552398909516334,62.9951474814704,160.43616629567347,139.47819667840244,6.4118882477453365,0.5572514280459302,-0.1161800622940063,-0.14275524020195
lateral raise,elbows_too_bent,lateral raise_022.mp4,18,88.18524107675317,84.31794787979835,134.0468688735866,131.23706995757692,4.348929999512059,3.8697513422212437,-0.008091915817745727,-0.06947065102432623,88.19164253239435,84.32445589642707,163.53844318222502,166.1234708114577,4.359659283311308,3.867186635967286,-0.0019994676113128,-0.0636690258979797
lateral raise,asymmetric_raise,lateral raise_022.mp4,18,102.98351236095974,69.8238776060575,163.78345417890407,170.07039259466282,4.357763995080397,18.569290904884042,-0.0010919327231762499,-0.06754518486631814,88.19164253239435,84.32445589642707,163.53844318222502,166.1234708114577,4.359659283311308,3.867186635967286,-0.0019994676113128,-0.0636690258979797
lateral raise,asymmetric_raise,lateral raise_022.mp4,18,103.31039994238309,75.90263577983326,163.46804930530007,166.23658871063606,4.360619735214471,31.85275024857134,-0.0032640641318477746,-0.06303185386463925,88.19164253239435,84.32445589642707,163.53844318222502,166.1234708114577,4.359659283311308,3.867186635967286,-0.0019994676113128,-0.0636690258979797
lateral raise,elbows_too_bent,lateral raise_022.mp4,21,108.43042528178631,96.26107347289225,122.98716430156783,135.66117235326266,3.4900647004189573,12.161768086593465,0.07816084275721512,-0.0054240508572287564,108.43028217898848,96.25623035711072,162.70984977880855,164.86634783508728,3.482445763367988,12.174051821877782,0.0822133719921112,-0.0009013414382934
lateral raise,elbows_too_bent,lateral raise_022.mp4,21,108.42934765337567,96.25599140272385,122.09722344934264,128.32261437395712,3.478579638515724,12.172297875651918,0.08330448565476668,0.0036514791735620033,108.43028217898848,96.25623035711072,162.70984977880855,164.86634783508728,3.482445763367988,12.174051821877782,0.0822133719921112,-0.0009013414382934
lateral raise,elbows_too_bent,lateral raise_022.mp4,21,108.43555883397121,96.2594985284174,123.97010858395758,134.83338863181373,3.49431741038545,12.17912448534122,0.08001084919774358,0.007008849476525501,108.43028217898848,96.25623035711072,162.70984977880855,164.86634783508728,3.482445763367988,12.174051821877782,0.0822133719921112,-0.0009013414382934
lateral raise,elbows_too_bent,lateral raise_022.mp4,24,111.61868162230797,95.498052676833,126.6811736538813,92.42795888674631,2.230192703492241,16.115517409601484,0.11794540015716633,0.03307558153837852,111.615124350982,95.49949956656866,170.83319884905646,116.47394752964207,2.2405883421071136,16.115624784413356,0.1210308521986007,0.0393697917461395
lateral raise,arms_too_low,lateral raise_022.mp4,24,96.12553241219965,70.16903212192247,171.1811315073956,118.28969142412693,2.240544389325597,16.117881840406593,0.12511011030104616,0.04220357138073363,111.615124350982,95.49949956656866,170.83319884905646,116.47394752964207,2.2405883421071136,16.115624784413356,0.1210308521986007,0.0393697917461395
lateral raise,arms_too_high,lateral raise_022.mp4,24,138.90296568048828,134.76440224956912,173.31714004507617,116.3024211911764,5.421202441810207,16.118817902662546,0.12211015543954573,0.04791477006208367,111.615124350982,95.49949956656866,170.83319884905646,116.47394752964207,2.2405883421071136,16.115624784413356,0.1210308521986007,0.0393697917461395
lateral raise,arms_too_high,lateral raise_022.mp4,27,145.41248398974946,119.54108705905095,173.37366334204685,153.75380714192445,7.76253376885807,19.83307065872986,0.13494430100951074,0.05427615775718377,114.29846640087727,94.45470174057336,171.60980352128038,157.12355141985992,4.258473748511051,19.843764660303904,0.124959260225296,0.0443561971187591
lateral raise,arms_too_low,lateral raise_022.mp4,27,94.31139494114115,61.3537571732691,176.38956006571703,155.9147224635965,4.257407712876525,19.844562327332557,0.12721683993539085,0.04757521012728069,114.29846640087727,94.45470174057336,171.60980352128038,157.12355141985992,4.258473748511051,19.843764660303904,0.124959260225296,0.0443561971187591
lateral raise,asymmetric_raise,lateral raise_022.mp4,27,132.71827458824953,83.73208131380383,172.9460054247938,156.74513610086856,4.261370265695412,42.330223549457784,0.12877349667928661,0.04754603061386393,114.29846640087727,94.45470174057336,171.60980352128038,157.12355141985992,4.258473748511051,19.843764660303904,0.124959260225296,0.0443561971187591
lateral raise,elbows_too_bent,lateral raise_022.mp4,30,107.2193325180428,94.61223736475246,118.35560842875573,143.7002311593364,1.4886303731451926,12.614290426849232,0.08117229911544643,0.018467199116494998,107.21661510227798,94.60706276011706,170.4366739454945,170.0924469126021,1.4899813897385803,12.609552342160924,0.082422912120819,0.0119619369506835
lateral raise,asymmetric_raise,lateral raise_022.mp4,30,118.83454999985778,73.45541322198761,172.53986002683783,168.40535698811115,1.4820801300548627,32.68981943538058,0.08122701879066815,0.016077461829408536,107.21661510227798,94.60706276011706,170.4366739454945,170.0924469126021,1.4899813897385803,12.609552342160924,0.082422912120819,0.0119619369506835
lateral raise,asymmetric_raise,lateral raise_022.mp4,30,126.67866920135404,85.08516498956402,168.66704206165855,170.6663294350507,1.4908073616391833,35.45423571450913,0.07804887855209548,0.009960072584845735,107.21661510227798,94.60706276011706,170.4366739454945,170.0924469126021,1.4899813897385803,12.609552342160924,0.082422912120819,0.0119619369506835
lateral raise,asymmetric_raise,lateral raise_022.mp4,33,114.49593333052931,87.67121812631082,173.11098673283146,172.82823818768622,1.3297047663027,25.215358381026505,0.014462479452388995,-0.02533525242565876,97.09802870836388,89.75606415652814,171.170831177004,171.38669208940507,1.3314653899042184,7.34196455183573,0.0147212743759155,-0.0345399677753448
lateral raise,arms_too_high,lateral raise_022.mp4,33,118.84783087324561,116.84029605312027,166.68122536158938,172.73830954949324,10.845861952090496,7.3372963612894155,0.03059348506154929,-0.03362876475206154,97.09802870836388,89.75606415652814,171.170831177004,171.38669208940507,1.3314653899042184,7.34196455183573,0.0147212743759155,-0.0345399677753448
lateral raise,torso_swinging,lateral raise_022.mp4,33,94.23337250144216,97.82837295668858,173.83170830354217,175.38532650190467,16.921958131162636,7.349802523940125,0.008832346668453733,-0.03794127571131434,97.09802870836388,89.75606415652814,171.170831177004,171.38669208940507,1.3314653899042184,7.34196455183573,0.0147212743759155,-0.0345399677753448
lateral raise,arms_too_low,lateral raise_022.mp4,36,53.319044724521405,50.563123195227874,171.42367061301806,138.45833844117635,2.928443913019442,1.391042767826071,-0.08278277297343471,-0.10177072930908941,80.46971813888281,79.08203749615122,170.13696275090993,135.3289292713093,2.9224190597829383,1.3876806427315955,-0.0796334147453308,-0.1008533835411071
lateral raise,elbows_too_bent,lateral raise_022.mp4,36,80.46807177034754,79.07968608891757,136.11245166464155,101.0375489206334,2.920051928819436,1.3924400578217382,-0.08490659918966126,-0.10450075405262625,80.46971813888281,79.08203749615122,170.13696275090993,135.3289292713093,2.9224190597829383,1.3876806427315955,-0.0796334147453308,-0.1008533835411071
lateral raise,torso_swinging,lateral raise_022.mp4,36,82.55268453368525,96.15945150870546,168.54395683359476,136.6504797347536,17.299013360844473,1.3942748358370494,-0.08068349823720626,-0.10559108247753665,80.46971813888281,79.08203749615122,170.13696275090993,135.3289292713093,2.9224190597829383,1.3876806427315955,-0.0796334147453308,-0.1008533835411071
lateral raise,arms_too_low,lateral raise_022.mp4,39,21.664478429809265,18.391205038912652,162.42402569480282,126.56278110638075,6.40234777742057,6.550163138871299,-0.16323381345778998,-0.16462076339772605,59.11047823678229,65.66829019716945,162.10131924304503,125.01183596140292,6.399989336894581,6.557811960387163,-0.1684279441833496,-0.1611296832561493
lateral raise,elbows_too_bent,lateral raise_022.mp4,39,59.10594371931158,65.66468703599294,132.8854084681058,80.16482024623221,6.399804157325986,6.559959201614081,-0.16289132470213152,-0.16024989997004307,59.11047823678229,65.66829019716945,162.10131924304503,125.01183596140292,6.399989336894581,6.557811960387163,-0.1684279441833496,-0.1611296832561493
lateral raise,arms_too_low,lateral raise_022.mp4,39,23.39345025123196,41.859412018387246,159.9808026951528,122.77594564866902,6.393175818876881,6.548255691987692,-0.1712637600230266,-0.15548523954091475,59.11047823678229,65.66829019716945,162.10131924304503,125.01183596140292,6.399989336894581,6.557811960387163,-0.1684279441833496,-0.1611296832561493
lateral raise,asymmetric_raise,lateral raise_022.mp4,42,60.629297729573764,38.6717823097659,155.8258382956474,110.0738223761829,5.24947431305911,39.53602184502897,-0.23424602519952556,-0.1925077603188735,40.198770095725486,50.64469390094888,159.12730973454453,108.67193785329074,5.248300242625133,10.445923805223394,-0.2265726327896118,-0.2064879238605499
lateral raise,arms_too_high,lateral raise_022.mp4,42,77.93250868123073,75.50130531245405,158.5300341509475,107.2403181155535,10.467765521000718,10.44500412444635,-0.22400365572170874,-0.20795975716564144,40.198770095725486,50.64469390094888,159.12730973454453,108.67193785329074,5.248300242625133,10.445923805223394,-0.2265726327896118,-0.2064879238605499
lateral raise,asymmetric_raise,lateral raise_022.mp4,42,62.273588553208796,41.269924056781115,158.61367567869306,110.72051101684953,5.240187624474144,32.15086556660906,-0.2264447761075646,-0.2135421765125788,40.198770095725486,50.64469390094888,159.12730973454453,108.67193785329074,5.248300242625133,10.445923805223394,-0.2265726327896118,-0.2064879238605499
lateral raise,arms_too_high,lateral raise_11 copy.mp4,6,52.99109687423061,67.39489795610575,143.8466956467773,101.71189268273402,18.515850424699458,7.723488688028387,-0.39545628200727695,-0.3608951970129871,26.845373254250436,34.56855409917569,142.12276547665698,100.46509380490131,13.489849411709208,7.72318084492526,-0.386989951133728,-0.3563925325870514
lateral raise,asymmetric_raise,lateral raise_11 copy.mp4,6,43.00009303619126,20.988675064544665,143.50044197072256,101.39865890543103,13.496686262982818,32.514449975688116,-0.38585364408805517,-0.35265263041674183,26.845373254250436,34.56855409917569,142.12276547665698,100.46509380490131,13.489849411709208,7.72318084492526,-0.386989951133728,-0.3563925325870514
